Test Case,Modulation,SNR (dB),Semantic Accuracy (%),BER (%),Energy per Semantic Bit,Cosine Similarity,Mutual Information,Compression Ratio
Imperfect_RIS,qpsk,-16.899999999999814,100.0,0.0,0.5006362185995581,0.6558788269758224,0.22824364859985363,0.1
Imperfect_RIS,qpsk,-16.799999999999812,100.0,0.0,0.5028490399556019,0.6166819036006927,0.21058346152245905,0.1
Imperfect_RIS,qpsk,-16.69999999999981,100.0,0.0,0.5069710105545577,0.6806202232837677,0.2840768632649565,0.1
Imperfect_RIS,qpsk,-16.59999999999981,100.0,0.0,0.5056802272763948,0.5814175754785538,0.18624165275177346,0.1
Imperfect_RIS,qpsk,-16.499999999999808,100.0,0.0,0.503201069944246,0.6773023009300232,0.2453426770447794,0.1
Imperfect_RIS,qpsk,-16.399999999999807,100.0,0.0,0.5206906335240429,0.6183603256940842,0.19118154318457706,0.1
Imperfect_RIS,qpsk,-16.299999999999805,100.0,0.0,0.5041288079831635,0.6490353643894196,0.26014732871146123,0.1
Imperfect_RIS,qpsk,-16.199999999999804,100.0,0.0,0.503271453212267,0.6507091820240021,0.20759143392932664,0.1
Imperfect_RIS,qpsk,-16.099999999999802,99.97500000000001,0.025,0.5030939822447151,0.6140944734215736,0.20275711622140852,0.1
Imperfect_RIS,qpsk,-15.999999999999801,100.0,0.0,0.5034863232177337,0.6113357394933701,0.2259823193364473,0.1
Imperfect_RIS,qpsk,-15.8999999999998,100.0,0.0,0.5049716186383613,0.6004196479916573,0.197887058769078,0.1
Imperfect_RIS,qpsk,-15.799999999999798,100.0,0.0,0.49957137790610523,0.7317372262477875,0.284468104911987,0.1
Imperfect_RIS,qpsk,-15.699999999999797,100.0,0.0,0.4999744701859294,0.571420356631279,0.18620009489662342,0.1
Imperfect_RIS,qpsk,-15.599999999999795,99.97500000000001,0.025,0.5071427819771942,0.6248536184430122,0.20798902401647007,0.1
Imperfect_RIS,qpsk,-15.499999999999794,100.0,0.0,0.5016782190509539,0.6839028596878052,0.27261220737880204,0.1
Imperfect_RIS,qpsk,-15.399999999999793,99.97500000000001,0.025,0.508325538059411,0.5865804925560951,0.2185721333537107,0.1
Imperfect_RIS,qpsk,-15.299999999999791,100.0,0.0,0.5044430313988282,0.6276649981737137,0.20154390845449852,0.1
Imperfect_RIS,qpsk,-15.19999999999979,100.0,0.0,0.500168815054091,0.6817445009946823,0.26187808786118005,0.1
Imperfect_RIS,qpsk,-15.099999999999788,100.0,0.0,0.5026296607836812,0.7018689811229706,0.244001849208107,0.1
Imperfect_RIS,qpsk,-14.999999999999787,100.0,0.0,0.5073252859915435,0.6055870875716209,0.22543153528337068,0.1
Imperfect_RIS,qpsk,-14.899999999999785,100.0,0.0,0.5028957989618923,0.6369382739067078,0.2277344996657056,0.1
Imperfect_RIS,qpsk,-14.799999999999784,100.0,0.0,0.4997971922913477,0.6144199967384338,0.20865549312401405,0.1
Imperfect_RIS,qpsk,-14.699999999999783,100.0,0.0,0.5035766503697846,0.6762285232543945,0.2229530947426178,0.1
Imperfect_RIS,qpsk,-14.599999999999781,100.0,0.0,0.5000015227297389,0.6769658029079437,0.2463450283630818,0.1
Imperfect_RIS,qpsk,-14.49999999999978,100.0,0.0,0.5010807709700514,0.6798262447118759,0.23830797830585995,0.1
Imperfect_RIS,qpsk,-14.399999999999778,100.0,0.0,0.5063294510222259,0.6872570514678955,0.26784394546768725,0.1
Imperfect_RIS,qpsk,-14.299999999999777,100.0,0.0,0.5054854859643934,0.6372540146112442,0.25668099718925724,0.1
Imperfect_RIS,qpsk,-14.199999999999775,100.0,0.0,0.5044787079888413,0.6870629638433456,0.2880090926703865,0.1
Imperfect_RIS,qpsk,-14.099999999999774,100.0,0.0,0.5005125127907166,0.5885322690010071,0.21481745072412842,0.1
Imperfect_RIS,qpsk,-13.999999999999773,100.0,0.0,0.5036685037802286,0.6223388314247131,0.22806400557783238,0.1
Imperfect_RIS,qpsk,-13.899999999999771,100.0,0.0,0.5009324031288618,0.52868976816535,0.18865520245112868,0.1
Imperfect_RIS,qpsk,-13.79999999999977,100.0,0.0,0.506806897348513,0.5939297378063202,0.21074887815832602,0.1
Imperfect_RIS,qpsk,-13.699999999999768,100.0,0.0,0.5005582518119491,0.5904241725802422,0.21946274706916666,0.1
